14,4,16,2,0,0,0,0,6,1,7,0,0.02067
14,6,2,18,0,0,0,0,6,2,0,8,0.02067
14,6,4,16,0,0,0,0,6,2,1,7,0.058463
14,6,6,14,0,0,0,0,6,2,2,6,0.10937
14,6,8,12,0,0,0,0,6,2,3,5,0.15468
14,6,10,10,0,0,0,0,6,2,4,4,0.17294
14,6,12,8,0,0,0,0,6,2,5,3,0.15468
14,6,14,6,0,0,0,0,6,2,6,2,0.10937
14,6,16,4,0,0,0,0,6,2,7,1,0.058463
14,6,18,2,0,0,0,0,6,2,8,0,0.02067
16,2,2,16,0,0,0,0,7,0,0,7,0.0078125
16,2,4,14,0,0,0,0,7,0,1,6,0.02067
16,2,6,12,0,0,0,0,7,0,2,5,0.035801
16,2,8,10,0,0,0,0,7,0,3,4,0.046219
16,2,10,8,0,0,0,0,7,0,4,3,0.046219
16,2,12,6,0,0,0,0,7,0,5,2,0.035801
16,2,14,4,0,0,0,0,7,0,6,1,0.02067
16,2,16,2,0,0,0,0,7,0,7,0,0.0078125
16,4,2,18,0,0,0,0,7,1,0,8,0.011049
16,4,4,16,0,0,0,0,7,1,1,7,0.03125
16,4,6,14,0,0,0,0,7,1,2,6,0.058463
16,4,8,12,0,0,0,0,7,1,3,5,0.08268
16,4,10,10,0,0,0,0,7,1,4,4,0.092439
16,4,12,8,0,0,0,0,7,1,5,3,0.08268
16,4,14,6,0,0,0,0,7,1,6,2,0.058463
16,4,16,4,0,0,0,0,7,1,7,1,0.03125
16,4,18,2,0,0,0,0,7,1,8,0,0.011049
18,2,2,18,0,0,0,0,8,0,0,8,0.0039062
18,2,4,16,0,0,0,0,8,0,1,7,0.011049
18,2,6,14,0,0,0,0,8,0,2,6,0.02067
18,2,8,12,0,0,0,0,8,0,3,5,0.029232
18,2,10,10,0,0,0,0,8,0,4,4,0.032682
18,2,12,8,0,0,0,0,8,0,5,3,0.029232
18,2,14,6,0,0,0,0,8,0,6,2,0.02067
18,2,16,4,0,0,0,0,8,0,7,1,0.011049
18,2,18,2,0,0,0,0,8,0,8,0,0.0039062
