2,16,2,17,0,0,0,1,0,7,0,7,0.0078125,7.0149e-05,20160
2,16,3,16,0,0,1,0,0,7,0,7,0.0078125,0.00019841,-15120
2,16,4,14,0,0,0,0,0,7,1,6,0.0078125,0.00052495,5040
2,16,4,15,0,0,0,1,0,7,1,6,0.0078125,0.00019841,15120
2,16,5,14,0,0,1,0,0,7,1,6,0.0078125,0.0003712,-10080
2,16,6,12,0,0,0,0,0,7,2,5,0.0078125,0.00090924,5040
2,16,6,13,0,0,0,1,0,7,2,5,0.0078125,0.0003712,10080
2,16,7,12,0,0,1,0,0,7,2,5,0.0078125,0.00052495,-5040
2,16,8,10,0,0,0,0,0,7,3,4,0.0078125,0.0011738,5040
2,16,8,11,0,0,0,1,0,7,3,4,0.0078125,0.00052495,5040
2,16,9,10,0,0,1,0,0,7,3,4,0.0078125,0.00058691,-3.1832e-12
2,16,10,8,0,0,0,0,0,7,4,3,0.0078125,0.0011738,5040
2,16,10,9,0,0,0,1,0,7,4,3,0.0078125,0.00058691,-3.1832e-12
2,16,11,8,0,0,1,0,0,7,4,3,0.0078125,0.00052495,5040
2,16,12,6,0,0,0,0,0,7,5,2,0.0078125,0.00090924,5040
2,16,12,7,0,0,0,1,0,7,5,2,0.0078125,0.00052495,-5040
2,16,13,6,0,0,1,0,0,7,5,2,0.0078125,0.0003712,10080
2,16,14,4,0,0,0,0,0,7,6,1,0.0078125,0.00052495,5040
2,16,14,5,0,0,0,1,0,7,6,1,0.0078125,0.0003712,-10080
2,16,15,4,0,0,1,0,0,7,6,1,0.0078125,0.00019841,15120
2,16,16,2,0,0,0,0,0,7,7,0,0.0078125,0.00019841,5040
2,16,16,3,0,0,0,1,0,7,7,0,0.0078125,0.00019841,-15120
2,16,17,2,0,0,1,0,0,7,7,0,0.0078125,7.0149e-05,20160
2,16,18,1,0,0,0,0,0,7,8,-1,0.0039063,7.0149e-05,40320
2,17,2,16,0,1,0,0,0,7,0,7,0.0078125,7.0149e-05,20160
2,17,4,14,0,1,0,0,0,7,1,6,0.0078125,0.0001856,20160
2,17,6,12,0,1,0,0,0,7,2,5,0.0078125,0.00032147,20160
2,17,8,10,0,1,0,0,0,7,3,4,0.0078125,0.00041501,20160
2,17,10,8,0,1,0,0,0,7,4,3,0.0078125,0.00041501,20160
2,17,12,6,0,1,0,0,0,7,5,2,0.0078125,0.00032147,20160
2,17,14,4,0,1,0,0,0,7,6,1,0.0078125,0.0001856,20160
2,17,16,2,0,1,0,0,0,7,7,0,0.0078125,7.0149e-05,20160
2,18,2,18,0,0,0,0,0,8,0,8,0.0039063,2.4802e-05,40320
2,18,2,19,0,0,0,1,0,8,0,8,0.0039063,8.2672e-06,1.8144e+05
2,18,3,18,0,0,1,0,0,8,0,8,0.0039063,2.4802e-05,-1.4112e+05
2,18,4,16,0,0,0,0,0,8,1,7,0.0039063,7.0149e-05,40320
2,18,4,17,0,0,0,1,0,8,1,7,0.0039063,2.4802e-05,1.4112e+05
2,18,5,16,0,0,1,0,0,8,1,7,0.0039063,4.9603e-05,-1.008e+05
2,18,6,14,0,0,0,0,0,8,2,6,0.0039063,0.00013124,40320
2,18,6,15,0,0,0,1,0,8,2,6,0.0039063,4.9603e-05,1.008e+05
2,18,7,14,0,0,1,0,0,8,2,6,0.0039063,7.577e-05,-60480
2,18,8,12,0,0,0,0,0,8,3,5,0.0039063,0.0001856,40320
2,18,8,13,0,0,0,1,0,8,3,5,0.0039063,7.577e-05,60480
2,18,9,12,0,0,1,0,0,8,3,5,0.0039063,9.2799e-05,-20160
2,18,10,10,0,0,0,0,0,8,4,4,0.0039063,0.0002075,40320
2,18,10,11,0,0,0,1,0,8,4,4,0.0039063,9.2799e-05,20160
2,18,11,10,0,0,1,0,0,8,4,4,0.0039063,9.2799e-05,20160
2,18,12,8,0,0,0,0,0,8,5,3,0.0039063,0.0001856,40320
2,18,12,9,0,0,0,1,0,8,5,3,0.0039063,9.2799e-05,-20160
2,18,13,8,0,0,1,0,0,8,5,3,0.0039063,7.577e-05,60480
2,18,14,6,0,0,0,0,0,8,6,2,0.0039063,0.00013124,40320
2,18,14,7,0,0,0,1,0,8,6,2,0.0039063,7.577e-05,-60480
2,18,15,6,0,0,1,0,0,8,6,2,0.0039063,4.9603e-05,1.008e+05
2,18,16,4,0,0,0,0,0,8,7,1,0.0039063,7.0149e-05,40320
2,18,16,5,0,0,0,1,0,8,7,1,0.0039063,4.9603e-05,-1.008e+05
2,18,17,4,0,0,1,0,0,8,7,1,0.0039063,2.4802e-05,1.4112e+05
2,18,18,2,0,0,0,0,0,8,8,0,0.0039063,2.4802e-05,40320
2,18,18,3,0,0,0,1,0,8,8,0,0.0039063,2.4802e-05,-1.4112e+05
2,18,19,2,0,0,1,0,0,8,8,0,0.0039063,8.2672e-06,1.8144e+05
2,19,2,18,0,1,0,0,0,8,0,8,0.0039063,8.2672e-06,1.8144e+05
2,19,4,16,0,1,0,0,0,8,1,7,0.0039063,2.3383e-05,1.8144e+05
2,19,6,14,0,1,0,0,0,8,2,6,0.0039063,4.3746e-05,1.8144e+05
2,19,8,12,0,1,0,0,0,8,3,5,0.0039063,6.1866e-05,1.8144e+05
2,19,10,10,0,1,0,0,0,8,4,4,0.0039063,6.9168e-05,1.8144e+05
2,19,12,8,0,1,0,0,0,8,5,3,0.0039063,6.1866e-05,1.8144e+05
2,19,14,6,0,1,0,0,0,8,6,2,0.0039063,4.3746e-05,1.8144e+05
2,19,16,4,0,1,0,0,0,8,7,1,0.0039063,2.3383e-05,1.8144e+05
2,19,18,2,0,1,0,0,0,8,8,0,0.0039063,8.2672e-06,1.8144e+05
3,2,2,2,1,0,0,0,0,0,0,0,1,1,0.5
3,4,2,4,1,0,0,0,0,1,0,1,0.5,1,-1.6653e-16
3,4,4,2,1,0,0,0,0,1,1,0,0.5,1,-1.6653e-16
3,6,2,6,1,0,0,0,0,2,0,2,0.25,0.5,-1
3,6,4,4,1,0,0,0,0,2,1,1,0.25,0.70711,-1
3,6,6,2,1,0,0,0,0,2,2,0,0.25,0.5,-1
3,8,2,8,1,0,0,0,0,3,0,3,0.125,0.16667,-6
3,8,4,6,1,0,0,0,0,3,1,2,0.125,0.28868,-6
3,8,6,4,1,0,0,0,0,3,2,1,0.125,0.28868,-6
3,8,8,2,1,0,0,0,0,3,3,0,0.125,0.16667,-6
3,10,2,10,1,0,0,0,0,4,0,4,0.0625,0.041667,-36
3,10,4,8,1,0,0,0,0,4,1,3,0.0625,0.083333,-36
3,10,6,6,1,0,0,0,0,4,2,2,0.0625,0.10206,-36
3,10,8,4,1,0,0,0,0,4,3,1,0.0625,0.083333,-36
3,10,10,2,1,0,0,0,0,4,4,0,0.0625,0.041667,-36
3,12,2,12,1,0,0,0,0,5,0,5,0.03125,0.0083333,-240
3,12,4,10,1,0,0,0,0,5,1,4,0.03125,0.018634,-240
3,12,6,8,1,0,0,0,0,5,2,3,0.03125,0.026352,-240
3,12,8,6,1,0,0,0,0,5,3,2,0.03125,0.026352,-240
3,12,10,4,1,0,0,0,0,5,4,1,0.03125,0.018634,-240
3,12,12,2,1,0,0,0,0,5,5,0,0.03125,0.0083333,-240
3,14,2,14,1,0,0,0,0,6,0,6,0.015625,0.0013889,-1800
3,14,4,12,1,0,0,0,0,6,1,5,0.015625,0.0034021,-1800
3,14,6,10,1,0,0,0,0,6,2,4,0.015625,0.0053791,-1800
3,14,8,8,1,0,0,0,0,6,3,3,0.015625,0.0062113,-1800
3,14,10,6,1,0,0,0,0,6,4,2,0.015625,0.0053791,-1800
3,14,12,4,1,0,0,0,0,6,5,1,0.015625,0.0034021,-1800
3,14,14,2,1,0,0,0,0,6,6,0,0.015625,0.0013889,-1800
3,16,2,16,1,0,0,0,0,7,0,7,0.0078125,0.00019841,-15120
3,16,4,14,1,0,0,0,0,7,1,6,0.0078125,0.00052495,-15120
3,16,6,12,1,0,0,0,0,7,2,5,0.0078125,0.00090924,-15120
3,16,8,10,1,0,0,0,0,7,3,4,0.0078125,0.0011738,-15120
3,16,10,8,1,0,0,0,0,7,4,3,0.0078125,0.0011738,-15120
3,16,12,6,1,0,0,0,0,7,5,2,0.0078125,0.00090924,-15120
3,16,14,4,1,0,0,0,0,7,6,1,0.0078125,0.00052495,-15120
3,16,16,2,1,0,0,0,0,7,7,0,0.0078125,0.00019841,-15120
3,18,2,18,1,0,0,0,0,8,0,8,0.0039063,2.4802e-05,-1.4112e+05
3,18,4,16,1,0,0,0,0,8,1,7,0.0039063,7.0149e-05,-1.4112e+05
3,18,6,14,1,0,0,0,0,8,2,6,0.0039063,0.00013124,-1.4112e+05
3,18,8,12,1,0,0,0,0,8,3,5,0.0039063,0.0001856,-1.4112e+05
3,18,10,10,1,0,0,0,0,8,4,4,0.0039063,0.0002075,-1.4112e+05
3,18,12,8,1,0,0,0,0,8,5,3,0.0039063,0.0001856,-1.4112e+05
3,18,14,6,1,0,0,0,0,8,6,2,0.0039063,0.00013124,-1.4112e+05
3,18,16,4,1,0,0,0,0,8,7,1,0.0039063,7.0149e-05,-1.4112e+05
3,18,18,2,1,0,0,0,0,8,8,0,0.0039063,2.4802e-05,-1.4112e+05
4,1,2,2,0,0,0,0,1,-1,0,0,0.5,1,1
4,2,1,6,0,0,0,0,1,0,-1,2,0.25,0.70711,2
4,2,2,4,0,0,0,0,1,0,0,1,0.5,1,1
4,2,2,5,0,0,0,1,1,0,0,1,0.5,0.70711,1
4,2,3,4,0,0,1,0,1,0,0,1,0.5,1,-1.6653e-16
4,2,4,2,0,0,0,0,1,0,1,0,0.5,1,1
4,2,4,3,0,0,0,1,1,0,1,0,0.5,1,-1.6653e-16
4,2,5,2,0,0,1,0,1,0,1,0,0.5,0.70711,1
4,2,6,1,0,0,0,0,1,0,2,-1,0.25,0.70711,2
4,3,2,4,0,1,0,0,1,0,0,1,0.5,1,-1.6653e-16
4,3,4,2,0,1,0,0,1,0,1,0,0.5,1,-1.6653e-16
4,4,1,8,0,0,0,0,1,1,-1,3,0.125,0.40825,6
4,4,2,6,0,0,0,0,1,1,0,2,0.25,0.70711,2
4,4,2,7,0,0,0,1,1,1,0,2,0.25,0.40825,3
4,4,3,6,0,0,1,0,1,1,0,2,0.25,0.70711,-1
4,4,4,4,0,0,0,0,1,1,1,1,0.25,1,2
4,4,4,5,0,0,0,1,1,1,1,1,0.25,0.70711,1
4,4,5,4,0,0,1,0,1,1,1,1,0.25,0.70711,1
4,4,6,2,0,0,0,0,1,1,2,0,0.25,0.70711,2
4,4,6,3,0,0,0,1,1,1,2,0,0.25,0.70711,-1
4,4,7,2,0,0,1,0,1,1,2,0,0.25,0.40825,3
4,4,8,1,0,0,0,0,1,1,3,-1,0.125,0.40825,6
4,5,2,6,0,1,0,0,1,1,0,2,0.25,0.5,1
4,5,4,4,0,1,0,0,1,1,1,1,0.25,0.70711,1
4,5,6,2,0,1,0,0,1,1,2,0,0.25,0.5,1
4,6,1,10,0,0,0,0,1,2,-1,4,0.0625,0.14434,24
4,6,2,8,0,0,0,0,1,2,0,3,0.125,0.28868,6
4,6,2,9,0,0,0,1,1,2,0,3,0.125,0.14434,12
4,6,3,8,0,0,1,0,1,2,0,3,0.125,0.28868,-6
4,6,4,6,0,0,0,0,1,2,1,2,0.125,0.5,6
4,6,4,7,0,0,0,1,1,2,1,2,0.125,0.28868,6
4,6,5,6,0,0,1,0,1,2,1,2,0.125,0.35355,0
4,6,6,4,0,0,0,0,1,2,2,1,0.125,0.5,6
4,6,6,5,0,0,0,1,1,2,2,1,0.125,0.35355,0
4,6,7,4,0,0,1,0,1,2,2,1,0.125,0.28868,6
4,6,8,2,0,0,0,0,1,2,3,0,0.125,0.28868,6
4,6,8,3,0,0,0,1,1,2,3,0,0.125,0.28868,-6
4,6,9,2,0,0,1,0,1,2,3,0,0.125,0.14434,12
4,6,10,1,0,0,0,0,1,2,4,-1,0.0625,0.14434,24
4,7,2,8,0,1,0,0,1,2,0,3,0.125,0.16667,6
4,7,4,6,0,1,0,0,1,2,1,2,0.125,0.28868,6
4,7,6,4,0,1,0,0,1,2,2,1,0.125,0.28868,6
4,7,8,2,0,1,0,0,1,2,3,0,0.125,0.16667,6
4,8,1,12,0,0,0,0,1,3,-1,5,0.03125,0.037268,120
4,8,2,10,0,0,0,0,1,3,0,4,0.0625,0.083333,24
4,8,2,11,0,0,0,1,1,3,0,4,0.0625,0.037268,60
4,8,3,10,0,0,1,0,1,3,0,4,0.0625,0.083333,-36
4,8,4,8,0,0,0,0,1,3,1,3,0.0625,0.16667,24
4,8,4,9,0,0,0,1,1,3,1,3,0.0625,0.083333,36
4,8,5,8,0,0,1,0,1,3,1,3,0.0625,0.11785,-12
4,8,6,6,0,0,0,0,1,3,2,2,0.0625,0.20412,24
4,8,6,7,0,0,0,1,1,3,2,2,0.0625,0.11785,12
4,8,7,6,0,0,1,0,1,3,2,2,0.0625,0.11785,12
4,8,8,4,0,0,0,0,1,3,3,1,0.0625,0.16667,24
4,8,8,5,0,0,0,1,1,3,3,1,0.0625,0.11785,-12
4,8,9,4,0,0,1,0,1,3,3,1,0.0625,0.083333,36
4,8,10,2,0,0,0,0,1,3,4,0,0.0625,0.083333,24
4,8,10,3,0,0,0,1,1,3,4,0,0.0625,0.083333,-36
4,8,11,2,0,0,1,0,1,3,4,0,0.0625,0.037268,60
4,8,12,1,0,0,0,0,1,3,5,-1,0.03125,0.037268,120
4,9,2,10,0,1,0,0,1,3,0,4,0.0625,0.041667,36
4,9,4,8,0,1,0,0,1,3,1,3,0.0625,0.083333,36
4,9,6,6,0,1,0,0,1,3,2,2,0.0625,0.10206,36
4,9,8,4,0,1,0,0,1,3,3,1,0.0625,0.083333,36
4,9,10,2,0,1,0,0,1,3,4,0,0.0625,0.041667,36
4,10,1,14,0,0,0,0,1,4,-1,6,0.015625,0.0076073,720
4,10,2,12,0,0,0,0,1,4,0,5,0.03125,0.018634,120
4,10,2,13,0,0,0,1,1,4,0,5,0.03125,0.0076073,360
4,10,3,12,0,0,1,0,1,4,0,5,0.03125,0.018634,-240
4,10,4,10,0,0,0,0,1,4,1,4,0.03125,0.041667,120
4,10,4,11,0,0,0,1,1,4,1,4,0.03125,0.018634,240
4,10,5,10,0,0,1,0,1,4,1,4,0.03125,0.029463,-120
4,10,6,8,0,0,0,0,1,4,2,3,0.03125,0.058926,120
4,10,6,9,0,0,0,1,1,4,2,3,0.03125,0.029463,120
4,10,7,8,0,0,1,0,1,4,2,3,0.03125,0.034021,-1.4211e-14
4,10,8,6,0,0,0,0,1,4,3,2,0.03125,0.058926,120
4,10,8,7,0,0,0,1,1,4,3,2,0.03125,0.034021,-1.4211e-14
4,10,9,6,0,0,1,0,1,4,3,2,0.03125,0.029463,120
4,10,10,4,0,0,0,0,1,4,4,1,0.03125,0.041667,120
4,10,10,5,0,0,0,1,1,4,4,1,0.03125,0.029463,-120
4,10,11,4,0,0,1,0,1,4,4,1,0.03125,0.018634,240
4,10,12,2,0,0,0,0,1,4,5,0,0.03125,0.018634,120
4,10,12,3,0,0,0,1,1,4,5,0,0.03125,0.018634,-240
4,10,13,2,0,0,1,0,1,4,5,0,0.03125,0.0076073,360
4,10,14,1,0,0,0,0,1,4,6,-1,0.015625,0.0076073,720
4,11,2,12,0,1,0,0,1,4,0,5,0.03125,0.0083333,240
4,11,4,10,0,1,0,0,1,4,1,4,0.03125,0.018634,240
4,11,6,8,0,1,0,0,1,4,2,3,0.03125,0.026352,240
4,11,8,6,0,1,0,0,1,4,3,2,0.03125,0.026352,240
4,11,10,4,0,1,0,0,1,4,4,1,0.03125,0.018634,240
4,11,12,2,0,1,0,0,1,4,5,0,0.03125,0.0083333,240
4,12,1,16,0,0,0,0,1,5,-1,7,0.0078125,0.0012859,5040
