2,10,6,7,0,0,0,1,0,4,2,2,0.044194,12,0.058926,0.0625
2,10,7,6,0,0,1,0,0,4,2,2,0.044194,12,0.058926,0.0625
2,10,8,4,0,0,0,0,0,4,3,1,0.125,24,0.083333,0.0625
2,10,8,5,0,0,0,1,0,4,3,1,-0.044194,-12,0.058926,0.0625
2,10,9,4,0,0,1,0,0,4,3,1,0.09375,36,0.041667,0.0625
2,10,10,2,0,0,0,0,0,4,4,0,0.0625,24,0.041667,0.0625
2,10,10,3,0,0,0,1,0,4,4,0,-0.09375,-36,0.041667,0.0625
2,10,11,2,0,0,1,0,0,4,4,0,0.069877,60,0.018634,0.0625
2,10,12,1,0,0,0,0,0,4,5,-1,0.069877,120,0.018634,0.03125
2,11,2,10,0,1,0,0,0,4,0,4,0.069877,60,0.018634,0.0625
2,11,4,8,0,1,0,0,0,4,1,3,0.13975,60,0.037268,0.0625
2,11,6,6,0,1,0,0,0,4,2,2,0.17116,60,0.045644,0.0625
2,11,8,4,0,1,0,0,0,4,3,1,0.13975,60,0.037268,0.0625
2,11,10,2,0,1,0,0,0,4,4,0,0.069877,60,0.018634,0.0625
2,12,1,14,0,0,0,0,0,5,-1,6,0.038273,720,0.0034021,0.015625
2,12,2,12,0,0,0,0,0,5,0,5,0.03125,120,0.0083333,0.03125
2,12,2,13,0,0,0,1,0,5,0,5,0.038273,360,0.0034021,0.03125
2,12,3,12,0,0,1,0,0,5,0,5,-0.0625,-240,0.0083333,0.03125
2,12,4,10,0,0,0,0,0,5,1,4,0.069877,120,0.018634,0.03125
2,12,4,11,0,0,0,1,0,5,1,4,0.0625,240,0.0083333,0.03125
2,12,5,10,0,0,1,0,0,5,1,4,-0.049411,-120,0.013176,0.03125
2,12,6,8,0,0,0,0,0,5,2,3,0.098821,120,0.026352,0.03125
2,12,6,9,0,0,0,1,0,5,2,3,0.049411,120,0.013176,0.03125
2,12,7,8,0,0,1,0,0,5,2,3,-6.7566e-18,-1.4211e-14,0.015215,0.03125
2,12,8,6,0,0,0,0,0,5,3,2,0.098821,120,0.026352,0.03125
2,12,8,7,0,0,0,1,0,5,3,2,-6.7566e-18,-1.4211e-14,0.015215,0.03125
2,12,9,6,0,0,1,0,0,5,3,2,0.049411,120,0.013176,0.03125
2,12,10,4,0,0,0,0,0,5,4,1,0.069877,120,0.018634,0.03125
2,12,10,5,0,0,0,1,0,5,4,1,-0.049411,-120,0.013176,0.03125
2,12,11,4,0,0,1,0,0,5,4,1,0.0625,240,0.0083333,0.03125
2,12,12,2,0,0,0,0,0,5,5,0,0.03125,120,0.0083333,0.03125
2,12,12,3,0,0,0,1,0,5,5,0,-0.0625,-240,0.0083333,0.03125
2,12,13,2,0,0,1,0,0,5,5,0,0.038273,360,0.0034021,0.03125
2,12,14,1,0,0,0,0,0,5,6,-1,0.038273,720,0.0034021,0.015625
2,13,2,12,0,1,0,0,0,5,0,5,0.038273,360,0.0034021,0.03125
2,13,4,10,0,1,0,0,0,5,1,4,0.085582,360,0.0076073,0.03125
2,13,6,8,0,1,0,0,0,5,2,3,0.12103,360,0.010758,0.03125
2,13,8,6,0,1,0,0,0,5,3,2,0.12103,360,0.010758,0.03125
2,13,10,4,0,1,0,0,0,5,4,1,0.085582,360,0.0076073,0.03125
