2,14,2,14,0,6,0,6,0,0,0,0,0.015625,1.929e-06,720,2.1701e-05,2.1701e-05
2,14,2,15,0,6,0,6,0,0,0,1,0.015625,2.7557e-07,2520,1.0851e-05,3.1002e-06
2,14,3,14,0,6,0,6,0,0,1,0,0.015625,1.929e-06,-1800,-5.4253e-05,2.1701e-05
2,14,4,12,0,6,1,5,0,0,0,0,0.015625,1.1574e-05,720,0.00013021,0.00013021
2,14,4,13,0,6,1,5,0,0,0,1,0.015625,1.929e-06,1800,5.4253e-05,2.1701e-05
2,14,5,12,0,6,1,5,0,0,1,0,0.015625,5.787e-06,-1080,-9.7656e-05,6.5104e-05
2,14,6,10,0,6,2,4,0,0,0,0,0.015625,2.8935e-05,720,0.00032552,0.00032552
2,14,6,11,0,6,2,4,0,0,0,1,0.015625,5.787e-06,1080,9.7656e-05,6.5104e-05
2,14,7,10,0,6,2,4,0,0,1,0,0.015625,9.6451e-06,-360,-5.4253e-05,0.00010851
2,14,8,8,0,6,3,3,0,0,0,0,0.015625,3.858e-05,720,0.00043403,0.00043403
2,14,8,9,0,6,3,3,0,0,0,1,0.015625,9.6451e-06,360,5.4253e-05,0.00010851
2,14,9,8,0,6,3,3,0,0,1,0,0.015625,9.6451e-06,360,5.4253e-05,0.00010851
2,14,10,6,0,6,4,2,0,0,0,0,0.015625,2.8935e-05,720,0.00032552,0.00032552
2,14,10,7,0,6,4,2,0,0,0,1,0.015625,9.6451e-06,-360,-5.4253e-05,0.00010851
2,14,11,6,0,6,4,2,0,0,1,0,0.015625,5.787e-06,1080,9.7656e-05,6.5104e-05
2,14,12,4,0,6,5,1,0,0,0,0,0.015625,1.1574e-05,720,0.00013021,0.00013021
2,14,12,5,0,6,5,1,0,0,0,1,0.015625,5.787e-06,-1080,-9.7656e-05,6.5104e-05
2,14,13,4,0,6,5,1,0,0,1,0,0.015625,1.929e-06,1800,5.4253e-05,2.1701e-05
2,14,14,2,0,6,6,0,0,0,0,0,0.015625,1.929e-06,720,2.1701e-05,2.1701e-05
2,14,14,3,0,6,6,0,0,0,0,1,0.015625,1.929e-06,-1800,-5.4253e-05,2.1701e-05
2,14,15,2,0,6,6,0,0,0,1,0,0.015625,2.7557e-07,2520,1.0851e-05,3.1002e-06
2,14,16,1,0,6,7,-1,0,0,0,0,0.0078125,2.7557e-07,5040,1.0851e-05,1.0851e-05
2,15,2,14,0,6,0,6,0,1,0,0,0.015625,2.7557e-07,2520,1.0851e-05,3.1002e-06
